frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
575,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.37901,28.39036,-7.383232,-27.37901,28.39036,-7.383232,56.88214,58,93,73.24834,3.520224,-2.612491,73.24834,3.520224,-2.612491,,,,,70.35804,-2.192888,-2.819944,70.35804,-2.192888,-2.819944,-30.45637,21.38766,-30.45637,21.38766,-30.45637,21.38766,-30.45637,21.38766,70.35804,-2.192888,-2.819944,70.35804,-2.192888,-2.819944,71.80319,0.6064193,-2.719408,71.80319,0.6064193,-2.719408,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.06352,21.50108,15.48743,,9,13.63806,11.89917,SACCADE,
576,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.20922,28.50571,-7.580116,-27.20922,28.50571,-7.580116,56.88214,58,93,73.33443,3.502846,-2.595724,73.33443,3.502846,-2.595724,,,,,70.46067,-2.276359,-2.7989,70.46067,-2.276359,-2.7989,-30.49648,21.26437,-30.49648,21.26437,-30.49648,21.26437,-30.49648,21.26437,70.46067,-2.276359,-2.7989,70.46067,-2.276359,-2.7989,71.89755,0.5557165,-2.700419,71.89755,0.5557165,-2.700419,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.06672,21.51416,15.44496,,10,13.84521,12.35706,SACCADE,
577,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.9773,28.63113,-7.644442,-26.9773,28.63113,-7.644442,56.88214,0,94,73.49395,3.482627,-2.637766,73.49395,3.482627,-2.637766,,,,,70.64285,-2.37067,-2.81081,70.64285,-2.37067,-2.81081,-31.04373,21.34748,-31.04373,21.34748,-31.04373,21.34748,-31.04373,21.34748,70.64285,-2.37067,-2.81081,70.64285,-2.37067,-2.81081,72.0684,0.4982829,-2.727068,72.0684,0.4982829,-2.727068,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.18392,21.98156,15.64553,,11,13.77386,0,SACCADE,
578,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.82688,28.50883,-7.792683,-26.82688,28.50883,-7.792683,56.88214,0,94,74.92525,3.412068,-2.74761,74.92525,3.412068,-2.74761,,,,,72.08885,-2.422563,-2.902601,72.08885,-2.422563,-2.902601,-31.23485,21.81883,-31.23485,21.81882,-31.23485,21.81883,-31.23485,21.81882,72.08885,-2.422563,-2.902601,72.08885,-2.422563,-2.902601,73.50705,0.4386311,-2.827655,73.50705,0.4386311,-2.827655,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.40447,22.85706,16.61493,,11,13.57147,11.6922,SACCADE,
579,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.72038,28.52089,-7.947336,-26.72038,28.52089,-7.947336,56.88214,0,95,73.16596,3.43127,-2.64833,73.16596,3.43127,-2.64833,,,,,70.33999,-2.40673,-2.692249,70.33999,-2.40673,-2.692249,-31.05297,22.4178,-31.05298,22.4178,-31.05297,22.4178,-31.05298,22.4178,70.33999,-2.40673,-2.692249,70.33999,-2.40673,-2.692249,71.75298,0.4549644,-2.671758,71.75298,0.4549644,-2.671758,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.13991,21.79853,16.66583,,8,14.48828,10.83649,SACCADE,
580,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.57812,28.46967,-7.812113,-26.57812,28.46967,-7.812113,56.88214,0,96,73.89256,3.400966,-2.72416,73.89256,3.400966,-2.72416,,,,,71.08054,-2.389543,-2.794623,71.08054,-2.389543,-2.794623,-30.59907,22.87607,-30.59907,22.87607,-30.59907,22.87607,-30.59907,22.87607,71.08054,-2.389543,-2.794623,71.08054,-2.389543,-2.794623,72.48655,0.4497223,-2.761112,72.48655,0.4497223,-2.761112,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.14848,21.81671,17.26954,,8,14.51703,0,SACCADE,
581,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.54848,28.59264,-7.892617,-26.54848,28.59264,-7.892617,56.88214,0,97,72.76862,3.379849,-2.561823,72.76862,3.379849,-2.561823,,,,,69.9595,-2.392551,-2.787825,69.9595,-2.392551,-2.787825,-30.46198,23.16948,-30.46198,23.16948,-30.46198,23.16948,-30.46198,23.16948,69.9595,-2.392551,-2.787825,69.9595,-2.392551,-2.787825,71.36406,0.4370117,-2.678085,71.36406,0.4370117,-2.678085,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.97411,21.12493,17.06512,,9,14.11847,11.24243,SACCADE,
582,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.54709,28.59034,-7.777684,-26.54709,28.59034,-7.777684,56.88214,0,97,74.34978,3.308673,-2.717607,74.34978,3.308673,-2.717607,,,,,71.54081,-2.461096,-2.864407,71.54081,-2.461096,-2.864407,-30.44088,23.13091,-30.44088,23.13091,-30.44088,23.13091,-30.44088,23.13091,71.54081,-2.461096,-2.864407,71.54081,-2.461096,-2.864407,72.9453,0.3683797,-2.793456,72.9453,0.3683797,-2.793456,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.16616,21.85297,17.63564,,8,14.10559,9.707764,SACCADE,
583,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.52723,28.32624,-7.733889,-26.52723,28.32624,-7.733889,56.88214,0,98,73.92059,3.26871,-2.548266,73.92059,3.26871,-2.548266,,,,,71.11357,-2.520645,-2.848841,71.11357,-2.520645,-2.848841,-30.26023,23.47511,-30.26023,23.47511,-30.26023,23.47511,-30.26023,23.47511,71.11357,-2.520645,-2.848841,71.11357,-2.520645,-2.848841,72.51708,0.3181277,-2.702475,72.51708,0.3181277,-2.702475,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.06567,21.42761,17.79026,,10,14.16235,10.651,SACCADE,
584,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.4145,28.11184,-7.629079,-26.4145,28.11184,-7.629079,56.88214,0,97,74.84643,3.335177,-2.616415,74.84643,3.335177,-2.616415,,,,,72.05047,-2.492532,-2.918703,72.05047,-2.492532,-2.918703,-30.32647,23.536,-30.32647,23.536,-30.32647,23.536,-30.32647,23.536,72.05047,-2.492532,-2.918703,72.05047,-2.492532,-2.918703,73.44845,0.365994,-2.77144,73.44845,0.365994,-2.77144,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.21124,21.98228,18.19376,,11,14.34192,10.52692,SACCADE,
585,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.26424,27.94872,-7.681961,-26.26424,27.94872,-7.681961,56.88214,0,98,74.33846,3.406108,-2.66133,74.33846,3.406108,-2.66133,,,,,71.55727,-2.425396,-2.890471,71.55727,-2.425396,-2.890471,-29.9922,23.65979,-29.9922,23.65979,-29.9922,23.65979,-29.9922,23.65979,71.55727,-2.425396,-2.890471,71.55727,-2.425396,-2.890471,72.94786,0.4349331,-2.779093,72.94786,0.4349331,-2.779093,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,30.0922,21.50695,18.08555,,10,14.72302,10.30353,FIXATION,6
586,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.30375,27.71753,-7.674679,-26.30375,27.71753,-7.674679,56.88214,0,97,73.74486,3.526443,-2.710374,73.74486,3.526443,-2.710374,,,,,70.95979,-2.310297,-2.870915,70.95979,-2.310297,-2.870915,-29.32013,22.8526,-29.32013,22.8526,-29.32013,22.8526,-29.32013,22.8526,70.95979,-2.310297,-2.870915,70.95979,-2.310297,-2.870915,72.35233,0.5521093,-2.793224,72.35233,0.5521093,-2.793224,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.88277,20.76003,16.98415,,10,14.04218,10.30878,SACCADE,
587,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.50867,27.58153,-7.512474,-26.50867,27.58153,-7.512474,56.88214,53,97,73.71806,3.524854,-2.592432,73.71806,3.524854,-2.592432,,,,,70.91286,-2.198846,-2.839569,70.91286,-2.198846,-2.839569,-28.17032,22.10017,-28.17032,22.10016,-28.17032,22.10017,-28.17032,22.10016,70.91286,-2.198846,-2.839569,70.91286,-2.198846,-2.839569,72.31546,0.6077235,-2.71942,72.31546,0.6077235,-2.71942,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.66238,19.89197,16.16134,,10,14.12793,11.32635,SACCADE,
588,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.71877,27.50791,-7.313808,-26.71877,27.50791,-7.313808,56.88214,53,96,73.74245,3.517495,-2.599495,73.74245,3.517495,-2.599495,,,,,70.91664,-2.193436,-2.844419,70.91664,-2.193436,-2.844419,-27.45601,21.99141,-27.45601,21.99141,-27.45601,21.99141,-27.45601,21.99141,70.91664,-2.193436,-2.844419,70.91664,-2.193436,-2.844419,72.32954,0.606482,-2.725389,72.32954,0.606482,-2.725389,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.5183,19.3168,15.99653,,10,13.84875,11.25916,SACCADE,
589,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.00875,27.19379,-7.156689,-27.00875,27.19379,-7.156689,56.88214,54,96,74.38438,3.543396,-2.731016,74.38438,3.543396,-2.731016,,,,,71.5302,-2.203082,-2.96417,71.5302,-2.203082,-2.96417,-27.52406,21.79476,-27.52407,21.79476,-27.52406,21.79476,-27.52407,21.79476,71.5302,-2.203082,-2.96417,71.5302,-2.203082,-2.96417,72.95729,0.6141895,-2.850964,72.95729,0.6141895,-2.850964,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.60062,19.64646,15.94186,,9,14.03192,11.1756,SACCADE,
590,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.33027,26.87547,-7.072305,-27.33027,26.87547,-7.072305,56.88214,53,96,74.82938,3.498376,-2.653342,74.82938,3.498376,-2.653342,,,,,71.94382,-2.166209,-2.910771,71.94382,-2.166209,-2.910771,-27.79871,21.96778,-27.79871,21.96777,-27.79871,21.96778,-27.79871,21.96777,71.94382,-2.166209,-2.910771,71.94382,-2.166209,-2.910771,73.3866,0.6106386,-2.785664,73.3866,0.6106386,-2.785664,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.71415,20.09776,16.34588,,10,13.99469,10.46539,SACCADE,
591,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.43458,26.58687,-6.755001,-27.43458,26.58687,-6.755001,56.88214,54,96,74.44803,3.422995,-2.608175,74.44803,3.422995,-2.608175,,,,,71.55231,-2.245584,-2.924445,71.55231,-2.245584,-2.924445,-27.65499,21.72819,-27.65499,21.72819,-27.65499,21.72819,-27.65499,21.72819,71.55231,-2.245584,-2.924445,71.55231,-2.245584,-2.924445,73.00017,0.5326995,-2.770535,73.00017,0.5326995,-2.770535,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.62075,19.72697,15.9413,,9,14.34894,10.78967,SACCADE,
592,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.60077,26.39131,-6.72062,-27.60077,26.39131,-6.72062,56.88214,55,95,74.57043,3.412081,-2.645532,74.57043,3.412081,-2.645532,,,,,71.65854,-2.284303,-2.91642,71.65854,-2.284303,-2.91642,-27.62092,21.55935,-27.62092,21.55936,-27.62092,21.55935,-27.62092,21.55936,71.65854,-2.284303,-2.91642,71.65854,-2.284303,-2.91642,73.11449,0.5073731,-2.784778,73.11449,0.5073731,-2.784778,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.61729,19.71387,15.83095,,10,14.29449,11.90784,FIXATION,6
593,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.81051,26.5271,-6.687917,-27.81051,26.5271,-6.687917,56.88214,55,95,74.77961,3.307484,-2.661334,74.77961,3.307484,-2.661334,,,,,71.84734,-2.367955,-2.954202,71.84734,-2.367955,-2.954202,-27.41642,21.56015,-27.41642,21.56016,-27.41642,21.56015,-27.41642,21.56016,71.84734,-2.367955,-2.954202,71.84734,-2.367955,-2.954202,73.31348,0.4131805,-2.81182,73.31348,0.4131805,-2.81182,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.57827,19.55762,15.86052,,12,14.21283,10.08862,FIXATION,7
594,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-28.194,26.6846,-6.713168,-28.194,26.6846,-6.713168,56.88214,54,95,75.06987,3.14834,-2.585293,75.06987,3.14834,-2.585293,,,,,72.10046,-2.434199,-2.936957,72.10046,-2.434199,-2.936957,-27.58325,21.4123,-27.58326,21.4123,-27.58325,21.4123,-27.58326,21.4123,72.10046,-2.434199,-2.936957,72.10046,-2.434199,-2.936957,73.58517,0.3008748,-2.765799,73.58517,0.3008748,-2.765799,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.62745,19.75435,15.8544,,12,14.65131,9.739807,FIXATION,8
595,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-28.0969,26.59714,-6.574449,-28.0969,26.59714,-6.574449,56.88214,53,96,75.22034,3.109266,-2.640249,75.22034,3.109266,-2.640249,,,,,72.26034,-2.607958,-2.974415,72.26034,-2.607958,-2.974415,-27.97418,21.48133,-27.97418,21.48134,-27.97418,21.48133,-27.97418,21.48134,72.26034,-2.607958,-2.974415,72.26034,-2.607958,-2.974415,73.74034,0.1933583,-2.811818,73.74034,0.1933583,-2.811818,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.68976,20.00262,15.99497,,12,14.48547,10.46393,FIXATION,9
596,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-28.14427,26.65092,-6.563473,-28.14427,26.65092,-6.563473,56.88214,53,97,74.07492,3.005589,-2.501676,74.07492,3.005589,-2.501676,,,,,71.11032,-2.687569,-2.889714,71.11032,-2.687569,-2.889714,-27.69012,21.40106,-27.69012,21.40106,-27.69012,21.40106,-27.69012,21.40106,71.11032,-2.687569,-2.889714,71.11032,-2.687569,-2.889714,72.59262,0.1009263,-2.700783,72.59262,0.1009263,-2.700783,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.47843,19.1605,15.53686,,12,14.51361,11.73993,FIXATION,10
597,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.99139,26.60718,-6.569212,-27.99139,26.60718,-6.569212,56.88214,54,97,74.79131,3.04855,-2.584208,74.79131,3.04855,-2.584208,,,,,71.84151,-2.649178,-2.955014,71.84151,-2.649178,-2.955014,-27.34695,21.70583,-27.34695,21.70583,-27.34695,21.70583,-27.34695,21.70583,71.84151,-2.649178,-2.955014,71.84151,-2.649178,-2.955014,73.31641,0.1424316,-2.774462,73.31641,0.1424316,-2.774462,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.50119,19.24824,16.01984,,12,15.01349,10.87579,FIXATION,11
598,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.74408,26.60847,-6.536443,-27.74408,26.60847,-6.536443,56.88214,54,98,75.02464,2.969303,-2.569905,75.02464,2.969303,-2.569905,,,,,72.09882,-2.706546,-2.981479,72.09882,-2.706546,-2.981479,-26.98543,21.67128,-26.98543,21.67128,-26.98543,21.67128,-26.98543,21.67128,72.09882,-2.706546,-2.981479,72.09882,-2.706546,-2.981479,73.56173,0.07497263,-2.780885,73.56173,0.07497263,-2.780885,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.44271,19.01417,16.03967,,12,15.20667,10.69147,FIXATION,12
599,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.59269,26.80675,-6.482885,-27.59269,26.80675,-6.482885,56.88214,0,96,74.399,3.133121,-2.685115,74.399,3.133121,-2.685115,,,,,71.4879,-2.585796,-2.997496,71.4879,-2.585796,-2.997496,-25.76124,12.90399,-25.76124,12.90399,-25.76124,12.90399,-25.76124,12.90399,71.4879,-2.585796,-2.997496,71.4879,-2.585796,-2.997496,72.94345,0.2166898,-2.845555,72.94345,0.2166898,-2.845555,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,11.00386,26.60287,12.38883,,11,12.04266,0,SACCADE,
600,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.28304,27.12567,-6.689736,-27.28304,27.12567,-6.689736,56.88214,0,0,75.54584,3.15004,-2.718073,75.54584,3.15004,-2.718073,,,,,72.66489,-2.609329,-2.951205,72.66489,-2.609329,-2.951205,,,,,,,,,,,,,,,74.10536,0.2144607,-2.837979,74.10536,0.2144607,-2.837979,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,12,0,0,SACCADE,
601,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.3305,27.28721,-6.89605,-27.3305,27.28721,-6.89605,56.88214,0,0,76.61865,3.196695,-2.833741,76.61865,3.196695,-2.833741,,,,,73.73306,-2.558325,-3.030407,73.73306,-2.558325,-3.030407,,,,,,,,,,,,,,,75.17586,0.2640548,-2.935042,75.17586,0.2640548,-2.935042,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,11,0,0,INVALID,
602,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.19292,27.43949,-6.943513,-27.19292,27.43949,-6.943513,56.88214,0,0,76.34412,3.278489,-2.796726,76.34412,3.278489,-2.796726,,,,,73.47194,-2.526535,-3.070616,73.47194,-2.526535,-3.070616,,,,,,,,,,,,,,,74.90803,0.3204495,-2.937374,74.90803,0.3204495,-2.937374,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,11,0,0,INVALID,
603,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-27.22052,27.28381,-6.853976,-27.22052,27.28381,-6.853976,56.88214,0,15,76.94485,3.346641,-2.84951,76.94485,3.346641,-2.84951,,,,,74.06999,-2.516862,-3.103851,74.06999,-2.516862,-3.103851,-26.51015,13.05055,-26.51015,13.05054,-26.51015,13.05055,-26.51015,13.05054,74.06999,-2.516862,-3.103851,74.06999,-2.516862,-3.103851,75.50742,0.3592084,-2.980183,75.50742,0.3592084,-2.980183,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,12.10597,28.39097,12.94691,,11,10.45618,0,INVALID,
604,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.90222,27.0952,-6.790275,-26.90222,27.0952,-6.790275,56.88214,0,26,75.55903,3.398164,-2.727084,75.55903,3.398164,-2.727084,,,,,72.71526,-2.515469,-3.044052,72.71526,-2.515469,-3.044052,-26.55858,13.07623,-26.55858,13.07623,-26.55858,13.07623,-26.55858,13.07623,72.71526,-2.515469,-3.044052,72.71526,-2.515469,-3.044052,74.13715,0.38478,-2.889672,74.13715,0.38478,-2.889672,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,11.78144,27.94285,12.7787,,10,12.43054,0,INVALID,
605,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.93953,27.24287,-6.858285,-26.93953,27.24287,-6.858285,56.88214,0,33,74.95741,3.396129,-2.727592,74.95741,3.396129,-2.727592,,,,,72.11,-2.471514,-3.138346,72.11,-2.471514,-3.138346,-25.97212,13.83904,-25.97212,13.83904,-25.97212,13.83904,-25.97212,13.83904,72.11,-2.471514,-3.138346,72.11,-2.471514,-3.138346,73.53371,0.4056584,-2.938046,73.53371,0.4056584,-2.938046,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,12.53367,26.54992,13.18678,,8,12.35095,9.573364,INVALID,
606,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.515,27.27671,-6.724418,-26.515,27.27671,-6.724418,56.88214,0,47,76.85229,3.488735,-2.791072,76.85229,3.488735,-2.791072,,,,,74.04646,-2.533723,-3.21952,74.04646,-2.533723,-3.21952,-26.48975,14.75644,-26.48974,14.75644,-26.48975,14.75644,-26.48974,14.75644,74.04646,-2.533723,-3.21952,74.04646,-2.533723,-3.21952,75.44937,0.4216608,-3.01032,75.44937,0.4216608,-3.01032,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,14.5303,27.12664,14.29578,,8,13.80823,0,INVALID,
607,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.32062,27.34374,-6.751043,-26.32062,27.34374,-6.751043,56.88214,0,61,76.84696,3.453587,-2.788248,76.84696,3.453587,-2.788248,,,,,74.06023,-2.5925,-3.185269,74.06023,-2.5925,-3.185269,-26.29081,14.9797,-26.29081,14.97971,-26.29081,14.9797,-26.29081,14.97971,74.06023,-2.5925,-3.185269,74.06023,-2.5925,-3.185269,75.4536,0.3748465,-2.991444,75.4536,0.3748465,-2.991444,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,14.86965,26.64949,14.47963,,9,14.16766,11.45367,SACCADE,
608,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.24088,27.57776,-6.889767,-26.24088,27.57776,-6.889767,56.88214,0,74,76.66637,3.525435,-2.808107,76.66637,3.525435,-2.808107,,,,,73.88749,-2.470006,-3.117897,73.88749,-2.470006,-3.117897,-26.36312,15.4282,-26.36312,15.4282,-26.36312,15.4282,-26.36312,15.4282,73.88749,-2.470006,-3.117897,73.88749,-2.470006,-3.117897,75.27693,0.4725444,-2.966872,75.27693,0.4725444,-2.966872,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,15.55335,26.44053,14.84955,,8,14.9165,10.52802,SACCADE,
609,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.09539,27.68642,-7.087988,-26.09539,27.68642,-7.087988,56.88214,0,89,76.90538,3.527824,-2.837132,76.90538,3.527824,-2.837132,,,,,74.14082,-2.460464,-3.114972,74.14082,-2.460464,-3.114972,-26.36458,15.65983,-26.36458,15.65983,-26.36458,15.65983,-26.36458,15.65983,74.14082,-2.460464,-3.114972,74.14082,-2.460464,-3.114972,75.5231,0.4790399,-2.979593,75.5231,0.4790399,-2.979593,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,15.98199,26.36503,15.08142,,8,14.29913,11.00085,SACCADE,
610,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.17813,27.8918,-7.16228,-26.17813,27.8918,-7.16228,56.88214,0,92,76.64364,3.559568,-2.772793,76.64364,3.559568,-2.772793,,,,,73.87093,-2.386715,-3.023455,73.87093,-2.386715,-3.023455,-27.24553,16.79479,-27.24553,16.79478,-27.24553,16.79479,-27.24553,16.79478,73.87093,-2.386715,-3.023455,73.87093,-2.386715,-3.023455,75.25729,0.5318388,-2.901417,75.25729,0.5318388,-2.901417,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,17.73989,26.51713,16.03209,,9,14.68353,0,SACCADE,
611,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.1613,27.99634,-7.216026,-26.1613,27.99634,-7.216026,56.88214,0,95,76.90372,3.647035,-2.819688,76.90372,3.647035,-2.819688,,,,,74.13267,-2.351138,-3.008625,74.13267,-2.351138,-3.008625,-27.65427,17.28019,-27.65427,17.2802,-27.65427,17.28019,-27.65427,17.2802,74.13267,-2.351138,-3.008625,74.13267,-2.351138,-3.008625,75.5182,0.593124,-2.916872,75.5182,0.593124,-2.916872,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,18.5974,26.74902,16.49572,,9,14.5578,0,SACCADE,
612,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.20292,28.10898,-7.343369,-26.20292,28.10898,-7.343369,56.88214,0,97,76.22212,3.59133,-2.835437,76.22212,3.59133,-2.835437,,,,,73.44698,-2.374635,-3.077652,73.44698,-2.374635,-3.077652,-27.75713,17.88261,-27.75713,17.88261,-27.75713,17.88261,-27.75713,17.88261,73.44698,-2.374635,-3.077652,73.44698,-2.374635,-3.077652,74.83455,0.5532262,-2.959808,74.83455,0.5532262,-2.959808,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,19.06691,26.24475,16.74997,,9,14.86481,0,SACCADE,
613,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.0199,28.32337,-7.484969,-26.0199,28.32337,-7.484969,56.88214,0,98,75.577,3.622299,-2.730417,75.577,3.622299,-2.730417,,,,,72.81988,-2.267642,-2.967641,72.81988,-2.267642,-2.967641,-27.88041,18.47411,-27.88041,18.47411,-27.88041,18.47411,-27.88041,18.47411,72.81988,-2.267642,-2.967641,72.81988,-2.267642,-2.967641,74.19844,0.6228278,-2.852219,74.19844,0.6228278,-2.852219,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,19.71869,25.82475,17.10275,,10,14.96118,0,SACCADE,
614,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-25.99561,28.4189,-7.568395,-25.99561,28.4189,-7.568395,56.88214,0,98,76.61169,3.687945,-2.80041,76.61169,3.687945,-2.80041,,,,,73.85696,-2.250296,-2.970124,73.85696,-2.250296,-2.970124,-27.78843,18.64353,-27.78843,18.64353,-27.78843,18.64353,-27.78843,18.64353,73.85696,-2.250296,-2.970124,73.85696,-2.250296,-2.970124,75.23433,0.6646881,-2.887787,75.23433,0.6646881,-2.887787,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.85073,20.94021,13.81227,,8,14.73901,0,SACCADE,
615,1.57687E+12,PROCESSED,DARK_IMAGE,TRUE,YES,-26.03448,28.55523,-7.719041,-26.03448,28.55523,-7.719041,56.88214,0,98,76.00504,3.73125,-2.740288,76.00504,3.73125,-2.740288,,,,,73.24648,-2.206361,-2.97263,73.24648,-2.206361,-2.97263,-27.79542,18.69823,-27.79542,18.69823,-27.79542,18.69823,-27.79542,18.69823,73.24648,-2.206361,-2.97263,73.24648,-2.206361,-2.97263,74.62576,0.7078168,-2.859583,74.62576,0.7078168,-2.859583,0,Unknown,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,2,29.78856,20.70196,13.65397,,8,14.62592,11.54321,SACCADE,
