frame_number,timestamp,frame_status,camera_status,is_face_valid,is_face_human,head_pose_yaw,head_pose_pitch,head_pose_roll,head_pose_yaw_cal,head_pose_pitch_cal,head_pose_roll_cal,pupil_dilation_ratio,right_eye_open_perc,left_eye_open_perc,R_eye_x,R_eye_y,R_eye_z,R_eye_x_cal,R_eye_y_cal,R_eye_z_cal,R_eye_gaze_yaw,R_eye_gaze_pitch,R_eye_gaze_yaw_cal,R_eye_gaze_pitch_cal,L_eye_x,L_eye_y,L_eye_z,L_eye_x_cal,L_eye_y_cal,L_eye_z_cal,L_eye_gaze_yaw,L_eye_gaze_pitch,L_eye_gaze_yaw_cal,L_eye_gaze_pitch_cal,gaze_yaw,gaze_pitch,gaze_yaw_cal,gaze_pitch_cal,gaze_x,gaze_y,gaze_z,gaze_x_cal,gaze_y_cal,gaze_z_cal,head_coord_x,head_coord_y,head_coord_z,head_coord_x_cal,head_coord_y_cal,head_coord_z_cal,id,user_name,is_smoking,is_using_phone,is_wearing_seatbelt,has_glasses,eyes_on_road,attentiveness,drowsiness,aoi,aoi_x,aoi_y,aoi_z,Perclos,mouth_openness,left_eye_openness_in_pixels,right_eye_openness_in_pixels,eye_mode,fixation_length
656,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.49843,17.56507,-14.61098,-42.49843,17.56507,-14.61098,,,100,,,,,,,,,,,83.32594,-5.457218,-9.15863,83.32594,-5.457218,-9.15863,-31.43882,8.940674,-31.43882,8.940674,-31.43882,8.940674,-31.43882,8.940674,83.32594,-5.457218,-9.15863,83.32594,-5.457218,-9.15863,85.44891,-2.970773,-9.540847,85.44891,-2.970773,-9.540847,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-0.2974167,45.66449,6.260882,,0,15.40649,,SACCADE,
657,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.54374,17.66453,-14.59302,-42.54374,17.66453,-14.59302,,,100,,,,,,,,,,,83.49825,-5.423005,-9.175675,83.49825,-5.423005,-9.175675,-30.78436,8.394316,-30.78436,8.394318,-30.78436,8.394316,-30.78436,8.394318,83.49825,-5.423005,-9.175675,83.49825,-5.423005,-9.175675,85.62305,-2.924456,-9.559999,85.62305,-2.924456,-9.559999,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-1.766472,45.37342,5.470068,,0,15.28961,,SACCADE,
658,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.52015,17.70802,-14.60265,-42.52015,17.70802,-14.60265,,,100,,,,,,,,,,,83.56599,-5.415713,-9.163989,83.56599,-5.415713,-9.163989,-31.14075,8.516938,-31.14075,8.516937,-31.14075,8.516938,-31.14075,8.516937,83.56599,-5.415713,-9.163989,83.56599,-5.415713,-9.163989,85.68985,-2.922221,-9.551956,85.68985,-2.922221,-9.551956,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-1.352203,45.89264,5.693797,,0,15.38831,,SACCADE,
659,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.39655,17.73643,-14.57777,-42.39655,17.73643,-14.57777,,,100,,,,,,,,,,,83.53448,-5.480038,-9.154973,83.53448,-5.480038,-9.154973,-30.91624,7.948661,-30.91624,7.948662,-30.91624,7.948661,-30.91624,7.948662,83.53448,-5.480038,-9.154973,83.53448,-5.480038,-9.154973,85.65334,-2.969207,-9.54764,85.65334,-2.969207,-9.54764,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-2.82058,46.23566,4.899397,,0,15.53259,,SACCADE,
660,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.45739,17.82816,-14.58818,-42.45739,17.82816,-14.58818,,82,100,87.45425,-0.2817818,-9.877664,87.45425,-0.2817818,-9.877664,,,,,83.21162,-5.407457,-9.097395,83.21162,-5.407457,-9.097395,-30.97493,8.803425,-30.97493,8.803421,-30.97493,8.803425,-30.97493,8.803421,83.21162,-5.407457,-9.097395,83.21162,-5.407457,-9.097395,85.33293,-2.910128,-9.483691,85.33293,-2.910128,-9.483691,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,-0.682991,44.95155,6.056336,,0,15.52545,9.289429,SACCADE,
661,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.3361,17.94078,-14.56075,-42.3361,17.94078,-14.56075,,90,100,87.26857,-0.2913412,-9.814799,87.26857,-0.2913412,-9.814799,,,,,83.03575,-5.394765,-9.042512,83.03575,-5.394765,-9.042512,-31.0952,9.434731,-31.0952,9.434731,-31.0952,9.434731,-31.0952,9.434731,83.03575,-5.394765,-9.042512,83.03575,-5.394765,-9.042512,85.15216,-2.908273,-9.42488,85.15216,-2.908273,-9.42488,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,0.8878021,44.15067,6.898749,,0,16.2442,13.32172,SACCADE,
662,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.30998,17.9176,-14.53583,-42.30998,17.9176,-14.53583,,,100,,,,,,,,,,,83.76253,-5.420117,-9.166808,83.76253,-5.420117,-9.166808,-31.29462,10.0208,-31.29462,10.02081,-31.29462,10.0208,-31.29462,10.02081,83.76253,-5.420117,-9.166808,83.76253,-5.420117,-9.166808,85.87788,-2.933616,-9.535991,85.87788,-2.933616,-9.535991,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,2.344536,44.07233,7.669404,,0,15.91797,,SACCADE,
663,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.25307,17.96478,-14.51512,-42.25307,17.96478,-14.51512,,89,100,87.74258,-0.3241629,-9.902544,87.74258,-0.3241629,-9.902544,,,,,83.51651,-5.432496,-9.139106,83.51651,-5.432496,-9.139106,-31.63596,10.38239,-31.63596,10.38239,-31.63596,10.38239,-31.63596,10.38239,83.51651,-5.432496,-9.139106,83.51651,-5.432496,-9.139106,85.62955,-2.94315,-9.5172,85.62955,-2.94315,-9.5172,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,3.230453,44.0293,8.138061,,0,15.9541,8.206177,SACCADE,
664,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.24065,17.95655,-14.5076,-42.24065,17.95655,-14.5076,,91,100,87.82458,-0.2904323,-9.900307,87.82458,-0.2904323,-9.900307,,,,,83.59952,-5.422443,-9.159189,83.59952,-5.422443,-9.159189,-31.70479,11.00505,-31.70479,11.00505,-31.70479,11.00505,-31.70479,11.00505,83.59952,-5.422443,-9.159189,83.59952,-5.422443,-9.159189,85.71205,-2.921456,-9.526402,85.71205,-2.921456,-9.526402,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,4.57946,43.39046,8.90353,,0,16.2052,13.21313,SACCADE,
665,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.23024,18.00741,-14.50493,-42.23024,18.00741,-14.50493,,,100,,,,,,,,,,,83.25558,-5.406876,-9.079165,83.25558,-5.406876,-9.079165,-31.26455,11.49649,-31.26455,11.49649,-31.26455,11.49649,-31.26455,11.49649,83.25558,-5.406876,-9.079165,83.25558,-5.406876,-9.079165,85.36769,-2.922141,-9.462867,85.36769,-2.922141,-9.462867,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.525383,41.78799,9.416153,,0,16.18817,,SACCADE,
666,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.13791,17.97915,-14.48546,-42.13791,17.97915,-14.48546,,90,100,87.23662,-0.2287441,-9.83153,87.23662,-0.2287441,-9.83153,,,,,83.0199,-5.38213,-9.061428,83.0199,-5.38213,-9.061428,-31.95508,11.89715,-31.95508,11.89715,-31.95508,11.89715,-31.95508,11.89715,83.0199,-5.38213,-9.061428,83.0199,-5.38213,-9.061428,85.12826,-2.871017,-9.442735,85.12826,-2.871017,-9.442735,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.495216,42.35242,9.940336,,0,16.01099,8.739868,SACCADE,
667,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.03032,17.97419,-14.48411,-42.03032,17.97419,-14.48411,,94,100,87.16719,-0.3100768,-9.796016,87.16719,-0.3100768,-9.796016,,,,,82.95923,-5.405041,-9.056104,82.95923,-5.405041,-9.056104,-32.20344,11.86327,-32.20344,11.86327,-32.20344,11.86327,-32.20344,11.86327,82.95923,-5.405041,-9.056104,82.95923,-5.405041,-9.056104,85.06321,-2.922359,-9.422673,85.06321,-2.922359,-9.422673,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.477951,42.76421,9.930734,,0,16.30969,14.57214,SACCADE,
668,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-41.84276,17.98309,-14.44764,-41.84276,17.98309,-14.44764,,,100,,,,,,,,,,,83.3966,-5.411621,-9.120982,83.3966,-5.411621,-9.120982,-32.72121,11.76518,-32.72121,11.76518,-32.72121,11.76518,-32.72121,11.76518,83.3966,-5.411621,-9.120982,83.3966,-5.411621,-9.120982,85.49293,-2.938148,-9.494904,85.49293,-2.938148,-9.494904,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.46682,44.01663,9.923921,,0,16.02277,,SACCADE,
669,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.08484,17.91285,-14.47344,-42.08484,17.91285,-14.47344,,91,100,87.31879,-0.3087177,-9.858834,87.31879,-0.3087177,-9.858834,,,,,83.10638,-5.406116,-9.069442,83.10638,-5.406116,-9.069442,-33.1699,11.43814,-33.1699,11.43813,-33.1699,11.43814,-33.1699,11.43813,83.10638,-5.406116,-9.069442,83.10638,-5.406116,-9.069442,85.21259,-2.9222,-9.460162,85.21259,-2.9222,-9.460162,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.86911,45.07862,9.599969,,0,15.82483,8.085632,SACCADE,
670,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.12315,17.89524,-14.48161,-42.12315,17.89524,-14.48161,,93,100,87.67743,-0.2742512,-9.910022,87.67743,-0.2742512,-9.910022,,,,,83.46191,-5.382364,-9.151446,83.46191,-5.382364,-9.151446,-33.09609,11.20042,-33.09609,11.20042,-33.09609,11.20042,-33.09609,11.20042,83.46191,-5.382364,-9.151446,83.46191,-5.382364,-9.151446,85.56967,-2.892973,-9.527174,85.56967,-2.892973,-9.527174,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.340042,45.53706,9.313531,,0,16.21924,12.87805,SACCADE,
671,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.34935,17.74639,-14.5188,-42.34935,17.74639,-14.5188,,,100,,,,,,,,,,,83.28593,-5.369137,-9.115007,83.28593,-5.369137,-9.115007,-33.30865,11.37828,-33.30865,11.37828,-33.30865,11.37828,-33.30865,11.37828,83.28593,-5.369137,-9.115007,83.28593,-5.369137,-9.115007,85.40287,-2.891529,-9.509043,85.40287,-2.891529,-9.509043,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.775917,45.56219,9.549259,,0,15.96002,,SACCADE,
672,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.32478,17.68148,-14.51321,-42.32478,17.68148,-14.51321,,93,100,87.61414,-0.3538201,-9.981977,87.61414,-0.3538201,-9.981977,,,,,83.38226,-5.433311,-9.197832,83.38226,-5.433311,-9.197832,-33.29263,12.04687,-33.29263,12.04687,-33.29263,12.04687,-33.29263,12.04687,83.38226,-5.433311,-9.197832,83.38226,-5.433311,-9.197832,85.4982,-2.958232,-9.586075,85.4982,-2.958232,-9.586075,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.115257,44.65069,10.27422,,0,16.32666,10.88452,SACCADE,
673,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.40302,17.59596,-14.53586,-42.40302,17.59596,-14.53586,,95,100,87.94051,-0.3095066,-9.990639,87.94051,-0.3095066,-9.990639,,,,,83.70227,-5.427315,-9.219519,83.70227,-5.427315,-9.219519,-32.89193,12.6192,-32.89193,12.6192,-32.89193,12.6192,-32.89193,12.6192,83.70227,-5.427315,-9.219519,83.70227,-5.427315,-9.219519,85.82139,-2.933383,-9.60141,85.82139,-2.933383,-9.60141,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.260727,43.36293,10.89457,,0,15.82965,13.18359,SACCADE,
674,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.43901,17.5142,-14.60399,-42.43901,17.5142,-14.60399,,94,100,87.2195,-0.2623016,-9.960299,87.2195,-0.2623016,-9.960299,,,,,82.97835,-5.339894,-9.135273,82.97835,-5.339894,-9.135273,-32.97344,12.63881,-32.97345,12.63881,-32.97344,12.63881,-32.97345,12.63881,82.97835,-5.339894,-9.135273,82.97835,-5.339894,-9.135273,85.09892,-2.866142,-9.543435,85.09892,-2.866142,-9.543435,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.188332,43.18004,10.85553,,0,16.07947,15.3327,SACCADE,
675,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.603,17.34685,-14.6906,-42.603,17.34685,-14.6906,,95,100,87.42512,-0.2512164,-9.968458,87.42512,-0.2512164,-9.968458,,,,,83.17071,-5.327253,-9.119674,83.17071,-5.327253,-9.119674,-32.43503,12.83613,-32.43503,12.83614,-32.43503,12.83613,-32.43503,12.83614,83.17071,-5.327253,-9.119674,83.17071,-5.327253,-9.119674,85.29791,-2.854306,-9.539415,85.29791,-2.854306,-9.539415,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.518089,42.11279,11.03456,,0,16.19989,14.91156,SACCADE,
676,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.77365,17.21585,-14.72599,-42.77365,17.21585,-14.72599,,97,100,87.85444,-0.2733087,-10.01627,87.85444,-0.2733087,-10.01627,,,,,83.58627,-5.352335,-9.211175,83.58627,-5.352335,-9.211175,-32.19839,13.0618,-32.19839,13.0618,-32.19839,13.0618,-32.19839,13.0618,83.58627,-5.352335,-9.211175,83.58627,-5.352335,-9.211175,85.72035,-2.877829,-9.60966,85.72035,-2.877829,-9.60966,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.929596,41.65854,11.25741,,0,16.08984,14.53204,SACCADE,
677,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.8209,17.11842,-14.78878,-42.8209,17.11842,-14.78878,,,99,,,,,,,,,,,83.98907,-5.332072,-9.250121,83.98907,-5.332072,-9.250121,-31.95117,12.28792,-31.95117,12.28792,-31.95117,12.28792,-31.95117,12.28792,83.98907,-5.332072,-9.250121,83.98907,-5.332072,-9.250121,86.12505,-2.861197,-9.68925,86.12505,-2.861197,-9.68925,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.376274,42.45017,10.41679,,0,10.62708,,SACCADE,
678,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.06073,17.10249,-14.94595,-43.06073,17.10249,-14.94595,,0,92,88.39993,-0.2645774,-10.2237,88.39993,-0.2645774,-10.2237,,,,,84.1087,-5.382277,-9.318439,84.1087,-5.382277,-9.318439,,,,,,,,,,,,,,,86.25432,-2.888866,-9.765853,86.25432,-2.888866,-9.765853,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,5.7453,0,SACCADE,
679,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.98029,17.09906,-15.01811,-42.98029,17.09906,-15.01811,,0,86,88.34332,-0.3373658,-10.17671,88.34332,-0.3373658,-10.17671,,,,,84.05855,-5.453594,-9.26614,84.05855,-5.453594,-9.26614,,,,,,,,,,,,,,,86.20094,-2.960886,-9.716109,86.20094,-2.960886,-9.716109,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,,,,,,0,6.940613,0,INVALID,
680,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.94599,17.19853,-15.09267,-42.94599,17.19853,-15.09267,,0,85,87.96514,-0.3494293,-10.19338,87.96514,-0.3494293,-10.19338,,,,,83.68311,-5.456203,-9.313931,83.68311,-5.456203,-9.313931,-23.30337,11.52061,-23.30338,11.52061,-23.30337,11.52061,-23.30338,11.52061,83.68311,-5.456203,-9.313931,83.68311,-5.456203,-9.313931,85.82413,-2.968362,-9.748752,85.82413,-2.968362,-9.748752,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,3.617943,29.0309,8.455037,,0,11.06299,8.409424,INVALID,
681,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.79741,17.261,-15.03191,-42.79741,17.261,-15.03191,,26,85,87.68445,-0.3183773,-10.19811,87.68445,-0.3183773,-10.19811,,,,,83.41437,-5.520754,-9.368882,83.41437,-5.520754,-9.368882,-24.65697,11.58634,-24.65697,11.58633,-24.65697,11.58634,-24.65697,11.58633,83.41437,-5.520754,-9.368882,83.41437,-5.520754,-9.368882,85.54941,-2.986343,-9.779241,85.54941,-2.986343,-9.779241,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,3.872627,30.99201,8.575011,,0,12.85077,10.05273,INVALID,
682,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.85501,17.23395,-14.97591,-42.85501,17.23395,-14.97591,,35,85,88.16103,-0.3558796,-10.2778,88.16103,-0.3558796,-10.2778,,,,,83.88631,-5.537419,-9.450591,83.88631,-5.537419,-9.450591,-25.82884,11.52341,-25.82884,11.52341,-25.82884,11.52341,-25.82884,11.52341,83.88631,-5.537419,-9.450591,83.88631,-5.537419,-9.450591,86.02367,-3.01288,-9.860006,86.02367,-3.01288,-9.860006,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,4.061844,33.10083,8.630113,,0,14.5578,10.80206,INVALID,
683,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.92493,17.2119,-14.93914,-42.92493,17.2119,-14.93914,,49,85,87.88567,-0.3106441,-10.18384,87.88567,-0.3106441,-10.18384,,,,,83.60534,-5.465688,-9.380405,83.60534,-5.465688,-9.380405,-27.14271,12.02602,-27.14271,12.02602,-27.14271,12.02602,-27.14271,12.02602,83.60534,-5.465688,-9.380405,83.60534,-5.465688,-9.380405,85.74551,-2.95434,-9.77819,85.74551,-2.95434,-9.77819,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.385513,34.63503,9.345043,,0,13.93628,12.33173,INVALID,
684,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-42.94697,17.16445,-14.85339,-42.94697,17.16445,-14.85339,,64,86,88.13884,-0.3050627,-10.20454,88.13884,-0.3050627,-10.20454,,,,,83.85674,-5.497228,-9.392795,83.85674,-5.497228,-9.392795,-28.26085,12.02696,-28.26085,12.02695,-28.26085,12.02696,-28.26085,12.02695,83.85674,-5.497228,-9.392795,83.85674,-5.497228,-9.392795,85.99779,-2.967616,-9.794636,85.99779,-2.967616,-9.794636,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,5.715561,36.50862,9.508002,,0,14.80774,12.66144,SACCADE,
685,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.03433,17.20032,-14.77304,-43.03433,17.20032,-14.77304,,78,93,87.36863,-0.2623984,-10.05522,87.36863,-0.2623984,-10.05522,,,,,83.07952,-5.416301,-9.287412,83.07952,-5.416301,-9.287412,-28.97147,12.59477,-28.97147,12.59477,-28.97147,12.59477,-28.97147,12.59477,83.07952,-5.416301,-9.287412,83.07952,-5.416301,-9.287412,85.22408,-2.906035,-9.667775,85.22408,-2.906035,-9.667775,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,6.945427,36.73597,10.15647,,0,15.23657,13.86066,SACCADE,
686,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.01929,17.27884,-14.76034,-43.01929,17.27884,-14.76034,,92,98,87.99857,-0.2762442,-10.18198,87.99857,-0.2762442,-10.18198,,,,,83.71066,-5.436201,-9.34883,83.71066,-5.436201,-9.34883,-29.51701,12.81065,-29.517,12.81065,-29.51701,12.81065,-29.517,12.81065,83.71066,-5.436201,-9.34883,83.71066,-5.436201,-9.34883,85.85461,-2.922472,-9.76109,85.85461,-2.922472,-9.76109,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.598022,37.65608,10.53977,,0,15.72369,13.21155,SACCADE,
687,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.0888,17.21129,-14.63691,-43.0888,17.21129,-14.63691,,99,100,87.41853,-0.2739024,-10.02831,87.41853,-0.2739024,-10.02831,,,,,83.12506,-5.441378,-9.239497,83.12506,-5.441378,-9.239497,-30.13754,12.71668,-30.13754,12.71668,-30.13754,12.71668,-30.13754,12.71668,83.12506,-5.441378,-9.239497,83.12506,-5.441378,-9.239497,85.2718,-2.92454,-9.630074,85.2718,-2.92454,-9.630074,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,7.509682,38.45755,10.49148,,0,15.55615,13.29419,SACCADE,
688,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.10035,17.11641,-14.45255,-43.10035,17.11641,-14.45255,,99,100,87.58426,-0.2686809,-10.07748,87.58426,-0.2686809,-10.07748,,,,,83.28986,-5.43232,-9.29562,83.28986,-5.43232,-9.29562,-30.57861,13.01648,-30.57861,13.01648,-30.57861,13.01648,-30.57861,13.01648,83.28986,-5.43232,-9.29562,83.28986,-5.43232,-9.29562,85.43706,-2.917229,-9.68284,85.43706,-2.917229,-9.68284,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.202988,38.9361,10.86615,,0,15.94751,13.02356,SACCADE,
689,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.23946,17.03442,-14.32677,-43.23946,17.03442,-14.32677,,100,100,88.17152,-0.3461135,-10.20006,88.17152,-0.3461135,-10.20006,,,,,83.866,-5.50263,-9.415408,83.866,-5.50263,-9.415408,-31.22966,13.36353,-31.22966,13.36353,-31.22966,13.36353,-31.22966,13.36353,83.866,-5.50263,-9.415408,83.866,-5.50263,-9.415408,86.01876,-2.990768,-9.804057,86.01876,-2.990768,-9.804057,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.106354,39.82633,11.35417,,0,15.80798,14.05139,SACCADE,
690,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.35556,16.91364,-14.33205,-43.35556,16.91364,-14.33205,,100,100,87.67492,-0.3280217,-10.13344,87.67492,-0.3280217,-10.13344,,,,,83.36012,-5.473015,-9.30551,83.36012,-5.473015,-9.30551,-31.49863,13.32154,-31.49862,13.32154,-31.49863,13.32154,-31.49862,13.32154,83.36012,-5.473015,-9.30551,83.36012,-5.473015,-9.30551,85.51752,-2.967305,-9.715215,85.51752,-2.967305,-9.715215,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.058945,40.05635,11.32839,,0,16.36157,13.1153,SACCADE,
691,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.47313,16.77668,-14.34407,-43.47313,16.77668,-14.34407,,100,100,87.99214,-0.3352985,-10.17678,87.99214,-0.3352985,-10.17678,,,,,83.66797,-5.49316,-9.383319,83.66797,-5.49316,-9.383319,-31.46563,13.26003,-31.46563,13.26003,-31.46563,13.26003,-31.46563,13.26003,83.66797,-5.49316,-9.383319,83.66797,-5.49316,-9.383319,85.83006,-2.981083,-9.776261,85.83006,-2.981083,-9.776261,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.938225,40.23965,11.26297,,0,16.13837,13.117,SACCADE,
692,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.45553,16.74474,-14.36172,-43.45553,16.74474,-14.36172,,100,100,87.70477,-0.2892522,-10.08165,87.70477,-0.2892522,-10.08165,,,,,83.382,-5.486024,-9.279757,83.382,-5.486024,-9.279757,-31.38715,13.11727,-31.38715,13.11726,-31.38715,13.11727,-31.38715,13.11726,83.382,-5.486024,-9.279757,83.382,-5.486024,-9.279757,85.54338,-2.955177,-9.67675,85.54338,-2.955177,-9.67675,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.665474,40.09815,11.11555,,0,16.07184,13.85065,SACCADE,
693,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.3253,16.84883,-14.33946,-43.3253,16.84883,-14.33946,,100,100,87.38592,-0.3047401,-10.00705,87.38592,-0.3047401,-10.00705,,,,,83.07352,-5.470073,-9.227238,83.07352,-5.470073,-9.227238,-31.59285,13.08713,-31.59284,13.08713,-31.59285,13.08713,-31.59284,13.08713,83.07352,-5.470073,-9.227238,83.07352,-5.470073,-9.227238,85.22972,-2.954635,-9.613432,85.22972,-2.954635,-9.613432,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.622139,40.31991,11.09197,,0,16.17657,14.47479,FIXATION,6
694,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.28245,16.95029,-14.33986,-43.28245,16.95029,-14.33986,,100,100,87.72032,-0.3484603,-10.05778,87.72032,-0.3484603,-10.05778,,,,,83.41136,-5.507975,-9.309827,83.41136,-5.507975,-9.309827,-31.61422,13.21263,-31.61422,13.21263,-31.61422,13.21263,-31.61422,13.21263,83.41136,-5.507975,-9.309827,83.41136,-5.507975,-9.309827,85.56584,-2.995071,-9.680522,85.56584,-2.995071,-9.680522,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,8.888123,40.36452,11.23581,,0,15.815,14.43103,FIXATION,7
695,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.24803,16.9548,-14.32568,-43.24803,16.9548,-14.32568,,100,100,87.67606,-0.3635022,-10.06403,87.67606,-0.3635022,-10.06403,,,,,83.36985,-5.508254,-9.35437,83.36985,-5.508254,-9.35437,-31.25251,13.72513,-31.25251,13.72513,-31.25251,13.72513,-31.25251,13.72513,83.36985,-5.508254,-9.35437,83.36985,-5.508254,-9.35437,85.52296,-3.002543,-9.706418,85.52296,-3.002543,-9.706418,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,9.720764,39.18753,11.68688,,0,16.10681,14.23138,FIXATION,8
696,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.20675,16.94162,-14.27147,-43.20675,16.94162,-14.27147,,100,100,87.75009,-0.3331643,-10.05972,87.75009,-0.3331643,-10.05972,,,,,83.44717,-5.504708,-9.327482,83.44717,-5.504708,-9.327482,-31.41184,13.86814,-31.41184,13.86814,-31.41184,13.86814,-31.41184,13.86814,83.44717,-5.504708,-9.327482,83.44717,-5.504708,-9.327482,85.59863,-2.985814,-9.69052,85.59863,-2.985814,-9.69052,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,10.09824,39.28849,11.89098,,0,16.12207,14.12329,FIXATION,9
697,1.57678E+12,PROCESSED,WORKING,TRUE,YES,-43.25631,16.96782,-14.24527,-43.25631,16.96782,-14.24527,,99,100,87.32168,-0.3554867,-9.98947,87.32168,-0.3554867,-9.98947,,,,,83.01479,-5.504134,-9.277653,83.01479,-5.504134,-9.277653,-31.1904,14.1518,-31.1904,14.1518,-31.1904,14.1518,-31.1904,14.1518,83.01479,-5.504134,-9.277653,83.01479,-5.504134,-9.277653,85.16824,-2.996817,-9.630719,85.16824,-2.996817,-9.630719,,,NO,NO,NO,NO,NO,DISTRACTED,AWAKE,5,10.48472,38.40504,12.10057,,0,16.40131,14.40961,FIXATION,10
